,data,flag
3053,"price of crude oil falls again, but analysts warn it will remain at lofty levels the price of oil is still almost 30 percent higher than a year ago. 'this is a correction, and not a shift in trend,' one analyst said of the recent fall in prices.",3
3054,high rental car gas prices irk many travelers many frequent travelers are convinced rental car companies make a bundle off gasoline. but companies say they sell it as a convenience to cu ...,3
3055,"listing gun owners might help criminals the economics of crime suggest that making lists of registered gun owners public would help criminals, an economist writes.",3
3056,"as wall st. firms grow, their reputations are dying the growth of more complex capital markets and a global economy created much larger financial institutions. people don't matter as much; instead, size and technology carry the day.",3
3057,"deal for future seasons of 'mad men' matthew weiner, the ""mad men"" creator, will continue running the show for two more seasons with an option for a third. amc affirmed that the show would not return until early 2012.",3
3058,"for couric, abc's pitch proved best abc announced that it has signed katie couric to a multiyear contract to host a new daytime talk show, and she will also join the abc news division.",3
3059,"warren buffett says collapse of euro not unthinkable: tv a collapse of the euro currency was not ""unthinkable"" if it comes under too much strain, billionaire investor warren buffett told cnbc on thursday.",3
3060,investing: can you profit in agricultural commodities? bad weather is one factor behind soaring food prices. can you make hay with farm stocks? possibly: but be prepared to harvest gains on a moment's ...,3
3061,"home prices still falling in january home prices are falling in most major u.s. cities, and the average prices in four of them are at their lowest point in 11 years.",3
3062,fed comments rescue wall street from deeper japan selloff stocks fell 1 percent but ended far from session lows on tuesday on the federal reserve's more upbeat economic view and growing sentiment that japan's nuclear crisis would only...,3
3063,crude oil settles at $105.60 a barrel oil traded as high as $106.69 a barrel thursday in a nervous and uncertain energy market.,3
3064,"new-home sales rise in march, but rate is still low new-home sales rose 11% in marchto a seasonally adjusted rate of 300,000 homes. that follows three straight monthly declines.",3
3065,"u.s. issues second post-spill drill permit in gulf the government has given bhp billiton the second new permit to drill in the gulf of mexico since the macondo oil spill, the bureau of ocean energy management said on saturday.",3
3066,"warren buffett says collapse of euro not unthinkable: tv a collapse of the euro currency was not ""unthinkable"" if it comes under too much strain, billionaire investor warren buffett told cnbc on thursday.",3
3067,room for debate: rising wealth inequality: should we care? why do americans seem unperturbed about the growing gap between the rich and the poor?,3
3068,"wall street rebounds but light volume a worry wall street rebounded after three days of declines on thursday, but the advance could be temporary as concerns about japan's nuclear crisis persisted.",3
3069,"for couric, abc's pitch proved best abc announced that it has signed katie couric to a multiyear contract to host a new daytime talk show, and she will also join the abc news division.",3
3070,"aig, treasury mull shelving share offer: report american international group inc  and the treasury are  considering whether to drop or scale back a large public offering of aig shares, because of the recent decline in the bailed-out insurer's share price, financial times reported on tuesday, citing people close to situation.",3
3071,room for debate: rising wealth inequality: should we care? why do americans seem unperturbed about the growing gap between the rich and the poor?,3
3072,"wall street rebounds but light volume a worry wall street rebounded after three days of declines on thursday, but the advance could be temporary as concerns about japan's nuclear crisis persisted.",3
3073,"after quake in japan, a toyota dealer slowly regains its footing the sendai toyopet dealership's recovery effort offers a glimpse into japan's broader quest for something like a return to normalcy.",3
